VALID_DATE,C-only(0-24hr),C1+(0-24hr),M-only(0-24hr),M1+(0-24hr)
"2016-11-08",-1.00000,-1.00000,-1.00000,0.00000
"2016-11-09",-1.00000,-1.00000,-1.00000,0.00000
"2016-11-10",-1.00000,-1.00000,-1.00000,0.0310662
"2016-11-11",-1.00000,-1.00000,-1.00000,0.0121026
"2016-11-12",-1.00000,-1.00000,-1.00000,0.00000
"2016-11-13",-1.00000,-1.00000,-1.00000,0.0114883
"2016-11-14",-1.00000,-1.00000,-1.00000,0.0234648
"2016-11-15",-1.00000,-1.00000,-1.00000,0.0104224
"2016-11-16",-1.00000,-1.00000,-1.00000,0.0170212
"2016-11-17",-1.00000,-1.00000,-1.00000,0.00730775
"2016-11-18",-1.00000,-1.00000,-1.00000,0.00634980
"2016-11-19",-1.00000,-1.00000,-1.00000,0.0126463
"2016-11-20",-1.00000,-1.00000,-1.00000,0.0118964
"2016-11-21",-1.00000,-1.00000,-1.00000,0.00000
"2016-11-22",-1.00000,-1.00000,-1.00000,0.00000
"2016-11-23",-1.00000,-1.00000,-1.00000,0.00000
"2016-11-24",-1.00000,-1.00000,-1.00000,0.0349180
"2016-11-25",-1.00000,-1.00000,-1.00000,0.0352555
"2016-11-26",-1.00000,-1.00000,-1.00000,0.00933807
"2016-11-27",-1.00000,-1.00000,-1.00000,0.0198260
"2016-11-28",-1.00000,-1.00000,-1.00000,0.0221789
"2016-11-29",-1.00000,-1.00000,-1.00000,0.0200430
"2016-11-30",-1.00000,-1.00000,-1.00000,0.344500
"2016-12-01",-1.00000,-1.00000,-1.00000,0.0218734
"2016-12-02",-1.00000,-1.00000,-1.00000,0.0225786
"2016-12-03",-1.00000,-1.00000,-1.00000,0.0196422
"2016-12-04",-1.00000,-1.00000,-1.00000,0.0667254
"2016-12-05",-1.00000,-1.00000,-1.00000,0.0168179
"2016-12-06",-1.00000,-1.00000,-1.00000,0.0262046
"2016-12-07",-1.00000,-1.00000,-1.00000,0.0222341
"2016-12-08",-1.00000,-1.00000,-1.00000,0.0305270
"2016-12-09",-1.00000,-1.00000,-1.00000,0.0349180
"2016-12-10",-1.00000,-1.00000,-1.00000,0.00000
"2016-12-11",-1.00000,-1.00000,-1.00000,0.00000
"2016-12-12",-1.00000,-1.00000,-1.00000,0.0103231
"2016-12-13",-1.00000,-1.00000,-1.00000,0.00940264
"2016-12-14",-1.00000,-1.00000,-1.00000,0.0349180
"2016-12-15",-1.00000,-1.00000,-1.00000,0.00000
"2016-12-16",-1.00000,-1.00000,-1.00000,0.00000
"2016-12-17",-1.00000,-1.00000,-1.00000,0.00000
"2016-12-18",-1.00000,-1.00000,-1.00000,0.00000
"2016-12-19",-1.00000,-1.00000,-1.00000,0.00000
"2016-12-20",-1.00000,-1.00000,-1.00000,0.00000
"2016-12-21",-1.00000,-1.00000,-1.00000,0.0114622
"2016-12-22",-1.00000,-1.00000,-1.00000,0.00000
"2016-12-23",-1.00000,-1.00000,-1.00000,0.00000
"2016-12-24",-1.00000,-1.00000,-1.00000,0.00000
"2016-12-25",-1.00000,-1.00000,-1.00000,0.00000
"2016-12-26",-1.00000,-1.00000,-1.00000,0.00000
"2016-12-27",-1.00000,-1.00000,-1.00000,0.0181703
"2016-12-28",-1.00000,-1.00000,-1.00000,0.00000
"2016-12-29",-1.00000,-1.00000,-1.00000,0.00000
