VALID_DATE,C-only(0-24hr),C1+(0-24hr),M-only(0-24hr),M1+(0-24hr)
"2017-01-17",-1.00000,0.124793,-1.00000,0.0144354
"2017-01-18",-1.00000,0.182348,-1.00000,0.0139958
"2017-01-19",-1.00000,0.226958,-1.00000,0.102580
"2017-01-20",-1.00000,0.297056,-1.00000,0.147926
"2017-01-21",-1.00000,0.360436,-1.00000,0.0190550
"2017-01-22",-1.00000,0.485447,-1.00000,0.0190550
"2017-01-23",-1.00000,0.266852,-1.00000,0.0144354
"2017-01-24",-1.00000,0.391404,-1.00000,0.0144354
"2017-01-25",-1.00000,0.409378,-1.00000,0.0148748
"2017-01-26",-1.00000,0.328138,-1.00000,0.206470
"2017-01-27",-1.00000,0.234333,-1.00000,0.193707
"2017-01-28",-1.00000,0.557339,-1.00000,0.0144354
"2017-01-29",-1.00000,0.368910,-1.00000,0.0139958
"2017-01-30",-1.00000,0.314666,-1.00000,0.0186175
"2017-01-31",-1.00000,0.150255,-1.00000,0.0186175
"2017-02-01",-1.00000,0.272940,-1.00000,0.0232174
"2017-02-02",-1.00000,0.471462,-1.00000,0.0236529
"2017-02-03",-1.00000,0.317887,-1.00000,0.0186175
"2017-02-04",-1.00000,0.402028,-1.00000,0.0186175
"2017-02-05",-1.00000,0.300884,-1.00000,0.00513096
"2017-02-06",-1.00000,0.148767,-1.00000,0.0685277
"2017-02-07",-1.00000,0.121442,-1.00000,0.00468722
"2017-02-08",-1.00000,0.0796758,-1.00000,0.00468722
"2017-02-09",-1.00000,0.105400,-1.00000,0.00935247
"2017-02-10",-1.00000,0.122875,-1.00000,0.00935247
"2017-02-11",-1.00000,0.167021,-1.00000,0.00935247
"2017-02-12",-1.00000,0.130492,-1.00000,0.0675175
"2017-02-13",-1.00000,0.0402526,-1.00000,0.00935247
"2017-02-14",-1.00000,0.0589652,-1.00000,0.00935247
"2017-02-15",-1.00000,0.169177,-1.00000,0.00513096
"2017-02-16",-1.00000,0.113451,-1.00000,0.00935247
"2017-02-17",-1.00000,0.0889426,-1.00000,0.00468722
"2017-02-18",-1.00000,0.0453797,-1.00000,0.00468722
"2017-02-19",-1.00000,0.0226890,-1.00000,0.00935247
"2017-02-20",-1.00000,0.362880,-1.00000,0.0139958
"2017-02-21",-1.00000,0.637168,-1.00000,0.00979413
"2017-02-22",-1.00000,0.793591,-1.00000,0.00979413
"2017-02-23",-1.00000,0.517329,-1.00000,0.0286876
"2017-02-24",-1.00000,0.454977,-1.00000,0.0283891
"2017-02-25",-1.00000,0.175509,-1.00000,0.0216649
"2017-02-26",-1.00000,0.194563,-1.00000,0.100136
"2017-02-27",-1.00000,0.204094,-1.00000,0.106361
"2017-02-28",-1.00000,0.205412,-1.00000,0.118291
"2017-03-01",-1.00000,0.398205,-1.00000,0.0144354
"2017-03-02",-1.00000,0.270071,-1.00000,0.0139958
"2017-03-03",-1.00000,0.318138,-1.00000,0.133465
"2017-03-04",-1.00000,0.0682339,-1.00000,0.0186175
"2017-03-05",-1.00000,0.0668791,-1.00000,0.0139958
"2017-03-06",-1.00000,0.0143868,-1.00000,0.00513096
"2017-03-07",-1.00000,0.0905690,-1.00000,0.0381200
"2017-03-08",-1.00000,0.177105,-1.00000,0.00513096
"2017-03-09",-1.00000,0.00483039,-1.00000,0.00468722
"2017-03-10",-1.00000,0.00644301,-1.00000,0.000445831
"2017-03-11",-1.00000,0.00823780,-1.00000,0.00468722
"2017-03-12",-1.00000,0.120714,-1.00000,0.00892857
"2017-03-13",-1.00000,0.120714,-1.00000,0.00892857
"2017-03-14",-1.00000,0.120714,-1.00000,0.00892857
"2017-03-15",-1.00000,0.120714,-1.00000,0.00892857
"2017-03-16",-1.00000,0.120714,-1.00000,0.00892857
"2017-03-17",-1.00000,0.00644301,-1.00000,0.000445831
"2017-03-18",-1.00000,0.00644301,-1.00000,0.000445831
